Year,REGIONCODE,ZONECODE,RK_NAME,WHEATAREA,WHEATOUTPUT,WHEATDAMAGE_WEATHER_AREA_P,WHEATDAMAGE_PESTS_AREA_P,WHEATDAMAGE_DROUGHT_AREA_P,WHEATOPH_W,WHEATDAMAGEAREA
2012,7,712,GESI,8.112942998413928,106.4152105804533,0,0,0,13.116721,0
2013,7,712,GESI,5.442340973764658,52.24650964140892,0,.008284579,0,9.6000071,.0450875014066696
2014,7,712,GESI,3.651385995792225,48.5634303689003,0,.032574892,0,13.299999,.1189434990519658
2015,7,712,GESI,5.322350054979324,126.6719208359718,.042848721,.0088524055,0,23.799997,.2907072957605124
2011,7,712,GORUMINA HANIGERI,7.4184809923172,85.3125593662262,.013513952,.02618714,0,11.500004,.294521801173687
2012,7,712,GORUMINA HANIGERI,10.40938694402576,122.1062800884247,.017270613,.062265385,0,11.730401,.9599668867886066
2013,7,712,GORUMINA HANIGERI,9.933057069894858,131.1163602666929,.0011178331,.0094095152,0,13.200001,.1045687533915043
2014,7,712,GORUMINA HANIGERI,7.973873928189278,131.5689292252064,0,.00041574522,0,16.500002,.0594468503259122
2015,7,712,GORUMINA HANIGERI,7.579726006835699,106.1161795854569,0,.007037431,0,14.000002,.391140304505825
2011,7,712,AZIGI ZEMIDA,5.937610981753096,54.62602933123708,0,0,0,9.2000017,.0208768006414175
2012,7,712,AZIGI ZEMIDA,6.057320937514305,126.6067597866058,0,0,0,20.901445,0
2013,7,712,AZIGI ZEMIDA,5.496470983605832,123.6706201583147,.010816031,0,0,22.500004,.0594500005245209
2014,7,712,AZIGI ZEMIDA,3.929868025705218,67.20075958967209,0,.023882125,0,17.100004,.0938536003232002
2015,7,712,AZIGI ZEMIDA,4.661644045263529,106.28546949476,0,0,0,22.799997,.0238476004451513
2011,7,712,NUBA,3.25506799062714,34.5037094950676,0,.0098358225,0,10.599997,.1146857663989067
2012,7,712,NUBA,4.052727028727531,24.63442006707192,.034440219,0,0,6.0784798,.1395768010988832
2013,7,712,NUBA,3.752870013471693,82.56315038353205,.030411204,0,0,22.000002,.2467403956688941
2014,7,712,NUBA,4.464578027836978,70.5403310880065,.014630565,0,.014630565,15.799999,.065319299697876
2015,7,712,NUBA,3.294720020145178,47.11450970172882,.073894776,0,0,14.300004,.2434626072645187
2011,7,712,KESHELI,7.397689970210195,65.09965024888516,0,0,0,8.7999973,0
2012,7,712,KESHELI,5.712014995515347,87.71460011601448,0,0,0,15.356157,0
2013,7,712,KESHELI,4.746674012974836,65.02944024652243,0,.068575807,0,13.700002,.4836625029856805
2014,7,712,KESHELI,4.680332034826279,79.56565010547638,0,0,0,17.000002,0
2015,7,712,KESHELI,6.084814001340419,76.66867015976459,0,0,0,12.600002,0
2011,7,712,KESHELU,5.414565996266902,82.84281912446022,0,0,0,15.299993,0
2012,7,712,KESHELU,3.983596996404231,64.99602031707764,0,.056549218,0,16.315912,.2252692979527637
2013,7,712,KESHELU,6.608112984336913,61.45545912906528,0,.018264171,0,9.3000011,.120691703632474
2014,7,712,KESHELU,6.616788031999022,84.69490007311106,0,.022825969,0,12.800002,.1510346010327339
2015,7,712,KESHELU,3.200897013768554,27.84780006855726,0,0,0,8.6999989,.0721167996525764
2011,7,712,SHOSHO,6.970085978042334,125.4615800827742,.027871564,0,0,18.000004,.2612071968615055
2012,7,712,SHOSHO,5.69269806984812,89.23918028175831,.023817915,0,0,15.676078,.1355881989002228
2013,7,712,SHOSHO,5.180366963148117,141.9420493654907,.058496725,0,0,27.4,.5068222992122173
2014,7,712,SHOSHO,6.140848958864808,56.49579051136971,0,0,0,9.1999969,0
2015,7,712,SHOSHO,4.697646979242563,76.10187079012394,0,0,0,16.199997,0
2011,7,712,SOMU AWASHO,11.18247604835779,139.7810301333666,.025882676,.0078292498,.017872099,12.500007,.3832391100004315
2012,7,712,SOMU AWASHO,8.112749958410859,92.57039059698582,.0051188068,.0056999414,0,11.410482,.161287397146225
2013,7,712,SOMU AWASHO,10.7201239541173,212.2584598660469,0,0,0,19.800001,0
2014,7,712,SOMU AWASHO,9.426263036672026,215.8614106178284,0,0,0,22.899998,.0537896007299423
2015,7,712,SOMU AWASHO,7.041874960181303,138.0207294393331,0,0,0,19.599997,0
2011,7,712,KERIZIDOYO,12.63678385131061,199.6612001657486,0,0,0,15.800001,.0272860005497932
2012,7,712,KERIZIDOYO,11.11054199188948,118.4828492701054,.012752303,0,0,10.664002,.1416849941015244
2013,7,712,KERIZIDOYO,13.71316706528887,234.4951494857669,0,0,0,17.1,0
2014,7,712,KERIZIDOYO,17.31405795365572,237.2026094794273,.0014061291,.0026279108,0,13.700001,.0698456019163132
2015,7,712,KERIZIDOYO,8.628943964838982,116.4907408952713,0,0,0,13.5,0
2011,7,712,EZO ZETA,8.408897012006491,100.9067809171975,0,0,0,12.000002,.093444399535656
2012,7,712,EZO ZETA,7.74655095115304,127.2182009704411,.030158751,0,0,16.42256,1.189861102961004
2013,7,712,EZO ZETA,6.874101014313055,90.73813004465774,0,0,0,13.2,.2083474025130272
2014,7,712,EZO ZETA,9.767130054184236,259.8056613095105,.018407842,0,0,26.6,.1797917932271957
2015,7,712,EZO ZETA,5.203269985620864,107.1873708479106,0,0,0,20.600002,.05027100071311
2011,7,712,WEYURA KULAZE,8.863552058115602,171.9530331492424,.022621404,.022621404,0,19.400013,.5674319863319397
2012,7,712,WEYURA KULAZE,11.0768409241864,230.3406911725178,.020667084,0,0,20.7948,.3509490005671978
2013,7,712,WEYURA KULAZE,10.63955096900463,211.7270619869232,.027927916,.0086298287,0,19.9,.3889579959213734
2014,7,712,WEYURA KULAZE,7.580647950060666,213.7742602229118,0,0,0,28.199999,.091652600094676
2015,7,712,WEYURA KULAZE,9.223923919722438,228.7532608509064,0,.0048463214,0,24.799994,.0447021014988422
2011,7,712,FAIYA,9.923647977411747,248.0912900269032,.025639866,0,0,25.00001,.257751393597573
2012,7,712,FAIYA,10.87169397249818,301.4329404532909,.00072649214,.0030843583,0,27.7264,.5635587046854198
2013,7,712,FAIYA,7.304483998566866,188.4556824862957,.001968517,0,0,25.799999,.0143790002912283
2014,7,712,FAIYA,5.269305048044771,115.9247196763754,0,.0088767875,0,22.000002,.0588690992444754
2015,7,712,FAIYA,10.61031974479556,257.8307548165321,0,0,0,24.299999,0
2011,7,717,Aba Ereri,0,0,,,,,0
2012,7,717,Aba Ereri,0,0,,,,,0
2013,7,717,Aba Ereri,0,0,,,,,0
2014,7,717,Aba Ereri,0,0,,,,,0
2015,7,717,Aba Ereri,0,0,,,,,0
2011,7,717,Waruma Kesa,0,0,,,,,0
2012,7,717,Waruma Kesa,0,0,,,,,0
2013,7,717,Waruma Kesa,0,0,,,,,0
2014,7,717,Waruma Kesa,0,0,,,,,0
2015,7,717,Waruma Kesa,0,0,,,,,0
2011,7,717,Dhaki Doba,1.042684987187386,12.82503005862236,0,.15796429,0,12.300005,.1647069938480854
2012,7,717,Dhaki Doba,.3377140043303371,2.468509957194328,0,.10687224,0,7.3094687,.1136892512440682
2013,7,717,Dhaki Doba,.7981999907642603,9.738040119409561,0,0,0,12.200001,0
2014,7,717,Dhaki Doba,4.032265037298203,57.21318006515503,0,.11100397,0,14.188844,.4475973946973681
2015,7,717,Dhaki Doba,.2624390050768852,4.120190143585205,0,.42830944,0,15.699611,.112405102699995
2011,7,717,Menta Guchil,0,0,,,,,0
2012,7,717,Menta Guchil,.0408129990100861,1.866780042648315,.5,0,0,45.739841,.020406499505043
2013,7,717,Menta Guchil,.0064869998022914,.1277900040149689,0,0,0,19.6994,0
2014,7,717,Menta Guchil,0,0,,,,,0
2015,7,717,Menta Guchil,0,0,,,,,0
2011,7,717,Geda Mela,.1503170020878315,1.0973100066185,0,0,0,7.2999725,0
2012,7,717,Geda Mela,.0026690000668168,.0265999995172024,.29999998,0,0,9.966279,.0008006999851204
2013,7,717,Geda Mela,.010063000023365,.1298100054264069,0,0,0,12.899733,0
2014,7,717,Geda Mela,.1366789937019348,2.546809911727905,0,0,0,18.633514,0
2015,7,717,Geda Mela,0,0,,,,,0
2011,7,717,Guzoshasho,0,0,,,,,0
2012,7,717,Guzoshasho,0,0,,,,,0
2013,7,717,Guzoshasho,0,0,,,,,0
2014,7,717,Guzoshasho,0,0,,,,,0
2015,7,717,Guzoshasho,0,0,,,,,0
2011,7,717,Koysha,0,0,,,,,0
2012,7,717,Koysha,0,0,,,,,0
2013,7,717,Koysha,.1820670068264008,1.802459955215454,0,0,0,9.8999815,0
2014,7,717,Koysha,.0072440002113581,.1845200061798096,0,0,0,25.472115,0
2015,7,717,Koysha,0,0,,,,,0
2011,7,717,balayuyu,1.99624701961875,26.74971984326839,0,.0082318969,0,13.400005,.1121553969569504
2012,7,717,balayuyu,1.365936003159732,14.67392989248037,0,.074648663,0,10.742765,.1481805983930826
2013,7,717,balayuyu,3.251164013054222,26.98466999642551,.046208393,.023181329,0,8.3000031,.2255973620340228
2014,7,717,balayuyu,3.456100985407829,57.90040004253388,.069709852,0,0,16.753098,.2409243006259203
2015,7,717,balayuyu,1.302603978663683,23.81008023023605,0,.050757714,0,18.278833,.0661172005347908
2011,7,717,Madokuyl,1.443723009899259,20.21211992204189,.028468758,.024735874,0,13.999998,.0768127511255443
2012,7,717,Madokuyl,1.664758013561368,30.97447021305561,.0027858703,.14120851,0,18.605989,.2397157959640026
2013,7,717,Madokuyl,2.168207995593548,84.3432902097702,.030151697,.011711883,0,38.900002,.0907689481973648
2014,7,717,Madokuyl,1.343945000320673,39.74628031253815,.056027032,.1977918,0,29.574335,.381908793002367
2015,7,717,Madokuyl,.8162649883888662,14.18811021745205,.0240738,0,0,17.381746,.0196506008505821
2011,7,717,Meyla,2.313242001459003,26.60228011012077,.011513581,.011222677,0,11.499999,.0525944698601961
2012,7,717,Meyla,2.024940004572272,49.33767077326775,.0030168302,0,0,24.365004,.0061089000664651
2013,7,717,Meyla,1.923589982092381,34.62462019920349,0,0,0,18,0
2014,7,717,Meyla,4.889883970841765,128.7325800359249,0,0,0,26.326305,0
2015,7,717,Meyla,1.500150006264448,18.3367195725441,.28705114,0,.28705114,12.223257,.4306197902187705
2011,7,717,Gasho,.2154569998383522,2.025290012359619,0,0,0,9.3999729,.0304575301706791
2012,7,717,Gasho,.9029779871925712,12.60059010982513,0,0,0,13.954482,0
2013,7,717,Gasho,.4814480096101761,7.029139995574951,0,.052186321,0,14.599998,.0251250006258488
2014,7,717,Gasho,.0774039998650551,2.249459981918335,0,0,0,29.061289,0
2015,7,717,Gasho,0,0,,,,,0
2011,7,717,Kawuka,.5524009908549488,5.689730055630207,0,0,0,10.3,0
2012,7,717,Kawuka,0,0,,,,,0
2013,7,717,Kawuka,.6224620118737221,17.55342984199524,0,0,0,28.200003,0
2014,7,717,Kawuka,1.842480011284351,52.91528987884522,.04372973,0,0,28.719601,.0805711513385177
2015,7,717,Kawuka,.1301279962062836,4.582059860229492,0,0,0,35.211945,0
2011,7,717,Tulamakai,.3486449979245663,4.114010002464056,.15465574,.054431446,0,11.799997,.0754513994324952
2012,7,717,Tulamakai,.2346820048987865,2.625090032815933,.07094387,0,0,11.185732,.0166492499411106
2013,7,717,Tulamakai,.1109269969165325,.8097600042819977,0,0,0,7.2999363,0
2014,7,717,Tulamakai,.0327720008790493,.386570006608963,.32329428,0,0,11.79574,.0163860004395247
2015,7,717,Tulamakai,.1498470026999712,2.823060035705566,0,0,0,18.839617,.0114788999781013
2011,7,717,Deneba bola,0,0,,,,,0
2012,7,717,Deneba bola,0,0,,,,,0
2013,7,717,Deneba bola,0,0,,,,,0
2014,7,717,Deneba bola,0,0,,,,,0
2015,7,717,Deneba bola,0,0,,,,,0
2011,7,717,Gumerkocho,.2149340026080608,2.557719975709915,.18164995,0,.18164995,11.900024,.0390427503734827
2012,7,717,Gumerkocho,.0336689986288548,.5518699884414673,0,0,0,16.391043,0
2013,7,717,Gumerkocho,.1110149999149144,1.876160025596619,.078775391,0,0,16.900059,.0087452500592917
2014,7,717,Gumerkocho,.008564000017941,.023420000448823,0,0,0,2.7347035,0
2015,7,717,Gumerkocho,.0413619987666607,1.071449995040894,0,0,0,25.904213,0
2011,7,717,Loma zedel,.1700800023972988,2.091980040073395,0,0,0,12.299976,0
2012,7,717,Loma zedel,0,0,,,,,0
2013,7,717,Loma zedel,0,0,,,,,0
2014,7,717,Loma zedel,.0466499999165535,.2392400056123734,.1,0,0,5.1284032,.0046649998985231
2015,7,717,Loma zedel,0,0,,,,,0
2011,7,717,Koyisha gorta,1.065289996564388,7.776609972119331,0,.0088635487,0,7.2999935,.0094422502443194
2012,7,717,Koyisha gorta,.7762139928527176,8.424630045890808,0,0,0,10.853489,0
2013,7,717,Koyisha gorta,.9281379972817376,4.083820004016161,.095500559,0,0,4.4000139,.088637700304389
2014,7,717,Koyisha gorta,.1381829977035523,2.669310033321381,0,0,0,19.317211,0
2015,7,717,Koyisha gorta,.4912990026059561,7.988650062121451,0,0,0,16.260262,0
2011,7,717,Shota mantuti,0,0,,,,,0
2012,7,717,Shota mantuti,0,0,,,,,0
2013,7,717,Shota mantuti,0,0,,,,,0
2014,7,717,Shota mantuti,0,0,,,,,0
2015,7,717,Shota mantuti,0,0,,,,,0
2011,7,717,Koyisha gada,.7200650004670024,12.31311970949173,0,.083071321,0,17.100012,.0692181503400207
2012,7,717,Koyisha gada,.3110360135324299,9.576329812407494,0,.016912833,0,30.788492,.005260500125587
2013,7,717,Koyisha gada,.632133986800909,6.447780087590218,.019519912,.0065531991,0,10.200021,.0843563484959304
2014,7,717,Koyisha gada,.1549990000203252,1.589820004999638,0,0,0,10.256969,0
2015,7,717,Koyisha gada,.0042070001363754,.0745399966835976,0,0,0,17.718088,0
2011,7,717,Yeli chawila,0,0,,,,,0
2012,7,717,Yeli chawila,.0146329998970032,.2398499995470047,.050000001,0,0,16.391033,.0007316499832086
2013,7,717,Yeli chawila,0,0,,,,,0
2014,7,717,Yeli chawila,0,0,,,,,0
2015,7,717,Yeli chawila,0,0,,,,,0
2011,7,717,Baza Koyisa,0,0,,,,,0
2012,7,717,Baza Koyisa,0,0,,,,,0
2013,7,717,Baza Koyisa,0,0,,,,,0
2014,7,717,Baza Koyisa,0,0,,,,,0
2015,7,717,Baza Koyisa,0,0,,,,,0
2011,7,717,Goniga Guta,0,0,,,,,0
2012,7,717,Goniga Guta,0,0,,,,,0
2013,7,717,Goniga Guta,0,0,,,,,0
2014,7,717,Goniga Guta,0,0,,,,,0
2015,7,717,Goniga Guta,0,0,,,,,0
2011,7,717,Gezo Koyisha,2.227581037441269,31.18610998243094,.019891867,0,0,13.999989,.0669231990468688
2012,7,717,Gezo Koyisha,2.932051986455917,33.12191963195801,.044745829,0,0,11.296498,.1485442970879376
2013,7,717,Gezo Koyisha,2.523067983798683,51.72288079559803,.0095729884,.022399634,0,20.499994,.1217504006344825
2014,7,717,Gezo Koyisha,1.50934799388051,34.05908006429672,.05437712,.011689816,0,22.565426,.1529500987380743
2015,7,717,Gezo Koyisha,1.431293986737728,30.49597004055977,0,.021402452,0,21.306574,.081097848713398
2011,7,717,Alani Ayisha,0,0,,,,,0
2012,7,717,Alani Ayisha,.0207880008965731,.2348300069570541,0,0,0,11.296421,0
2013,7,717,Alani Ayisha,0,0,,,,,0
2014,7,717,Alani Ayisha,.1824730038642883,2.901020050048828,0,0,0,15.898352,0
2015,7,717,Alani Ayisha,0,0,,,,,0
2011,7,717,Dechi Deneba,0,0,,,,,0
2012,7,717,Dechi Deneba,0,0,,,,,0
2013,7,717,Dechi Deneba,0,0,,,,,0
2014,7,717,Dechi Deneba,0,0,,,,,0
2015,7,717,Dechi Deneba,0,0,,,,,0
2011,7,717,Kambo,0,0,,,,,0
2012,7,717,Kambo,0,0,,,,,0
2013,7,717,Kambo,0,0,,,,,0
2014,7,717,Kambo,0,0,,,,,0
2015,7,717,Kambo,0,0,,,,,0
2011,7,717,Nada Sefera Tabiya,0,0,,,,,0
2012,7,717,Nada Sefera Tabiya,0,0,,,,,0
2013,7,717,Nada Sefera Tabiya,0,0,,,,,0
2014,7,717,Nada Sefera Tabiya,.2691979929804802,4.279800057411194,0,0,0,15.898335,0
2015,7,717,Nada Sefera Tabiya,0,0,,,,,0
2011,7,717,Denga Woysi,.0129610002040863,.4121600091457367,0,0,0,31.800016,0
2012,7,717,Denga Woysi,.2450849935412407,8.360100030899048,0,0,0,34.111023,0
2013,7,717,Denga Woysi,.0214310009032488,.2464600056409836,0,0,0,11.500163,0
2014,7,717,Denga Woysi,.2756440043449402,2.403179883956909,0,0,0,8.7184191,0
2015,7,717,Denga Woysi,0,0,,,,,0
2011,7,717,Hagali 02,1.588817037642002,23.67337036132813,0,.069574721,0,14.899998,.1105415001511574
2012,7,717,Hagali 02,.0735910013318062,1.263280034065247,0,0,0,17.166229,.0367955006659031
2013,7,717,Hagali 02,.9214950054883957,13.26953017711639,.33889502,0,0,14.400002,.3122900575399399
2014,7,717,Hagali 02,.5957580059766769,6.925440013408661,.037933521,0,0,11.624586,.0225991997867823
2015,7,717,Hagali 02,.3479249980300665,2.106869995594025,0,0,0,6.0555291,0
2011,7,717,Duzi Meda,.5864769965410233,14.54463028907776,.21600737,0,0,24.800001,.1266833506524563
2012,7,717,Duzi Meda,.0600309986621141,.4653900116682053,.21643984,0,0,7.7524948,.0129930996336043
2013,7,717,Duzi Meda,.3341930080205202,2.406190052628517,0,.12467571,0,7.2000012,.0416657514870167
2014,7,717,Duzi Meda,.7036889940500259,7.939500033855438,0,0,0,11.282683,.1770534962415695
2015,7,717,Duzi Meda,.465650990838185,5.430669955909252,0,.023670731,0,11.662533,.2018500939011574
2011,7,718,Aobicha,0,0,,,,,0
2012,7,718,Aobicha,0,0,,,,,0
2013,7,718,Aobicha,0,0,,,,,0
2014,7,718,Aobicha,0,0,,,,,0
2015,7,718,Aobicha,0,0,,,,,0
2011,7,718,Bonaramarikana,0,0,,,,,0
2012,7,718,Bonaramarikana,0,0,,,,,0
2013,7,718,Bonaramarikana,0,0,,,,,0
2014,7,718,Bonaramarikana,0,0,,,,,0
2015,7,718,Bonaramarikana,0,0,,,,,0
2011,7,718,Balagebela,0,0,,,,,0
2012,7,718,Balagebela,0,0,,,,,0
2013,7,718,Balagebela,0,0,,,,,0
2014,7,718,Balagebela,0,0,,,,,0
2015,7,718,Balagebela,0,0,,,,,0
2011,7,718,Geribeya,0,0,,,,,0
2012,7,718,Geribeya,0,0,,,,,0
2013,7,718,Geribeya,0,0,,,,,0
2014,7,718,Geribeya,0,0,,,,,0
2015,7,718,Geribeya,0,0,,,,,0
2011,7,718,Wadabalanisa,0,0,,,,,0
2012,7,718,Wadabalanisa,0,0,,,,,0
2013,7,718,Wadabalanisa,0,0,,,,,0
2014,7,718,Wadabalanisa,0,0,,,,,0
2015,7,718,Wadabalanisa,0,0,,,,,0
2011,7,718,Dekochere Dekosuba,0,0,,,,,0
2012,7,718,Dekochere Dekosuba,0,0,,,,,0
2013,7,718,Dekochere Dekosuba,0,0,,,,,0
2014,7,718,Dekochere Dekosuba,0,0,,,,,0
2015,7,718,Dekochere Dekosuba,0,0,,,,,0
2011,7,718,Menidita,.182899996638298,1.371749997138977,0,0,0,7.5,0
2012,7,718,Menidita,0,0,,,,,0
2013,7,718,Menidita,0,0,,,,,0
2014,7,718,Menidita,0,0,,,,,0
2015,7,718,Menidita,0,0,,,,,0
2011,7,718,Sasamakesa,0,0,,,,,0
2012,7,718,Sasamakesa,0,0,,,,,0
2013,7,718,Sasamakesa,0,0,,,,,0
2014,7,718,Sasamakesa,0,0,,,,,0
2015,7,718,Sasamakesa,0,0,,,,,0
2011,7,718,Dekoayima,0,0,,,,,0
2012,7,718,Dekoayima,0,0,,,,,0
2013,7,718,Dekoayima,0,0,,,,,0
2014,7,718,Dekoayima,0,0,,,,,0
2015,7,718,Dekoayima,0,0,,,,,0
2011,7,718,Bayuboreze Borigala,0,0,,,,,0
2012,7,718,Bayuboreze Borigala,0,0,,,,,0
2013,7,718,Bayuboreze Borigala,0,0,,,,,0
2014,7,718,Bayuboreze Borigala,0,0,,,,,0
2015,7,718,Bayuboreze Borigala,0,0,,,,,0
2011,7,718,Debitsadalikenisa,0,0,,,,,0
2012,7,718,Debitsadalikenisa,0,0,,,,,0
2013,7,718,Debitsadalikenisa,0,0,,,,,0
2014,7,718,Debitsadalikenisa,0,0,,,,,0
2015,7,718,Debitsadalikenisa,0,0,,,,,0
2011,7,718,Shelakanabola,.4781209947541356,2.486229978501797,.026031904,.030782375,0,5.2000017,.0271640997380018
2012,7,718,Shelakanabola,.1859389990568161,2.408760070800781,.2,0,0,12.954572,.0371877998113632
2013,7,718,Shelakanabola,0,0,,,,,0
2014,7,718,Shelakanabola,0,0,,,,,0
2015,7,718,Shelakanabola,.0347089990973473,1.301589965820313,0,0,0,37.500072,0
2011,7,718,Motekesaaeizeka,.2603670060634613,.7550700008869171,0,.24376553,0,2.9000218,.0634685009717941
2012,7,718,Motekesaaeizeka,0,0,,,,,0
2013,7,718,Motekesaaeizeka,0,0,,,,,0
2014,7,718,Motekesaaeizeka,0,0,,,,,0
2015,7,718,Motekesaaeizeka,0,0,,,,,0
2011,7,718,Ganichirekayisha,0,0,,,,,0
2012,7,718,Ganichirekayisha,0,0,,,,,0
2013,7,718,Ganichirekayisha,0,0,,,,,0
2014,7,718,Ganichirekayisha,0,0,,,,,0
2015,7,718,Ganichirekayisha,0,0,,,,,0
2011,7,718,Anigila Kutiri iHuleti,0,0,,,,,0
2012,7,718,Anigila Kutiri iHuleti,0,0,,,,,0
2013,7,718,Anigila Kutiri iHuleti,0,0,,,,,0
2014,7,718,Anigila Kutiri iHuleti,0,0,,,,,0
2015,7,718,Anigila Kutiri iHuleti,0,0,,,,,0
2011,7,718,Anigilakoniso,0,0,,,,,0
2012,7,718,Anigilakoniso,0,0,,,,,0
2013,7,718,Anigilakoniso,0,0,,,,,0
2014,7,718,Anigilakoniso,0,0,,,,,0
2015,7,718,Anigilakoniso,0,0,,,,,0
2011,7,718,Gezeayima,.1299100071191788,.5586199760437012,.29999998,0,0,4.3000536,.0389729999005795
2012,7,718,Gezeayima,.2016109973192215,1.984970062971115,.03053901,0,0,9.8455448,.0061570000834763
2013,7,718,Gezeayima,.3318689912557602,5.01121997833252,0,0,0,15.099995,0
2014,7,718,Gezeayima,.0475830007344484,.7457399964332581,.053634699,0,0,15.672403,.0025520999915898
2015,7,718,Gezeayima,.3021850064396858,4.260810017585754,.18710127,.07240399,0,14.100005,.0784185994416475
2011,7,718,Zebashelishala Kela,0,0,,,,,0
2012,7,718,Zebashelishala Kela,0,0,,,,,0
2013,7,718,Zebashelishala Kela,0,0,,,,,0
2014,7,718,Zebashelishala Kela,0,0,,,,,0
2015,7,718,Zebashelishala Kela,0,0,,,,,0
2011,7,718,Awurasosita gezedeliba,0,0,,,,,0
2012,7,718,Awurasosita gezedeliba,0,0,,,,,0
2013,7,718,Awurasosita gezedeliba,.1053100004792213,1.590180039405823,0,0,0,15.099991,0
2014,7,718,Awurasosita gezedeliba,.0708279982209206,1.110049962997437,.5,0,0,15.672474,.0354139991104603
2015,7,718,Awurasosita gezedeliba,0,0,,,,,0
2011,7,718,Awurasosita gezedeliba,0,0,,,,,0
2012,7,718,Awurasosita gezedeliba,0,0,,,,,0
2013,7,718,Awurasosita gezedeliba,0,0,,,,,0
2014,7,718,Awurasosita gezedeliba,0,0,,,,,0
2015,7,718,Awurasosita gezedeliba,0,0,,,,,0
2011,7,719,Bekefrda,0,0,,,,,0
2012,7,719,Bekefrda,0,0,,,,,0
2013,7,719,Bekefrda,0,0,,,,,0
2014,7,719,Bekefrda,0,0,,,,,0
2015,7,719,Bekefrda,0,0,,,,,0
2011,7,719,Mojo,0,0,,,,,0
2012,7,719,Mojo,0,0,,,,,0
2013,7,719,Mojo,0,0,,,,,0
2014,7,719,Mojo,0,0,,,,,0
2015,7,719,Mojo,0,0,,,,,0
2011,7,719,Ofamba,0,0,,,,,0
2012,7,719,Ofamba,0,0,,,,,0
2013,7,719,Ofamba,0,0,,,,,0
2014,7,719,Ofamba,0,0,,,,,0
2015,7,719,Ofamba,0,0,,,,,0
2011,7,719,Kacha Roba,0,0,,,,,0
2012,7,719,Kacha Roba,0,0,,,,,0
2013,7,719,Kacha Roba,0,0,,,,,0
2014,7,719,Kacha Roba,0,0,,,,,0
2015,7,719,Kacha Roba,0,0,,,,,0
2011,7,719,Bedegocha Kerebula,0,0,,,,,0
2012,7,719,Bedegocha Kerebula,0,0,,,,,0
2013,7,719,Bedegocha Kerebula,0,0,,,,,0
2014,7,719,Bedegocha Kerebula,0,0,,,,,0
2015,7,719,Bedegocha Kerebula,0,0,,,,,0
2011,7,719,Cheda Shawura,0,0,,,,,0
2012,7,719,Cheda Shawura,0,0,,,,,0
2013,7,719,Cheda Shawura,0,0,,,,,0
2014,7,719,Cheda Shawura,0,0,,,,,0
2015,7,719,Cheda Shawura,0,0,,,,,0
2011,7,719,Metseyeja,.1604869961738586,1.412289977073669,0,0,0,8.8000278,0
2012,7,719,Metseyeja,0,0,,,,,0
2013,7,719,Metseyeja,0,0,,,,,0
2014,7,719,Metseyeja,0,0,,,,,0
2015,7,719,Metseyeja,0,0,,,,,0
2011,7,719,Kodamaji,.0778169985860586,.3812999948859215,.12756853,.39369291,0,4.8999577,.0405629994347692
2012,7,719,Kodamaji,.5900649894028902,12.92242985963821,.080413006,.015293993,0,21.900011,.060010049957782
2013,7,719,Kodamaji,1.073453992605209,18.02065026760101,0,.027868452,0,16.787539,.0299155004322529
2014,7,719,Kodamaji,.9372439906001091,7.21676978468895,0,.020272737,0,7.6999903,.0190005004405975
2015,7,719,Kodamaji,.403441995382309,1.948419988155365,.14483966,.2870554,.14483966,4.8294921,.1742446012794972
2011,7,719,Dekazeze,.0858910009264946,1.400020003318787,0,.30000001,0,16.299961,.0257673002779484
2012,7,719,Dekazeze,.1836580038070679,3.195650041103363,0,0,0,17.400003,0
2013,7,719,Dekazeze,.2779029943048954,4.907670050859451,0,.18585622,0,17.659651,.0516499988734722
2014,7,719,Dekazeze,.0365989990532398,.0988200008869171,0,0,0,2.700074,0
2015,7,719,Dekazeze,.0565759986639023,.8852800130844116,0,0,0,15.647625,0
2011,7,719,Yera,0,0,,,,,0
2012,7,719,Yera,0,0,,,,,0
2013,7,719,Yera,0,0,,,,,0
2014,7,719,Yera,0,0,,,,,0
2015,7,719,Yera,0,0,,,,,0
2011,7,719,Cheta Kechkacha,0,0,,,,,0
2012,7,719,Cheta Kechkacha,0,0,,,,,0
2013,7,719,Cheta Kechkacha,0,0,,,,,0
2014,7,719,Cheta Kechkacha,.0345650017261505,.5288400053977966,0,0,0,15.29987,0
2015,7,719,Cheta Kechkacha,0,0,,,,,0
2011,7,719,Chere,.4083759989589453,5.635590076446533,0,0,0,13.800003,0
2012,7,719,Chere,.5749510079622269,13.62633007764816,0,0,0,23.699986,0
2013,7,719,Chere,.6781889945268631,9.389039993286133,0,.12630108,0,13.844282,.2456291522830725
2014,7,719,Chere,.3251460045576096,2.633679986000061,0,0,0,8.0999918,0
2015,7,719,Chere,.0896790027618408,1.576500058174133,0,0,0,17.579367,0
2011,7,719,Eta Chara,1.872177990619093,44.18338971585035,0,.02035212,0,23.599995,.0381027907133102
2012,7,719,Eta Chara,2.95357102714479,59.36677062511444,.01279177,.042270221,0,20.099998,.162629496306181
2013,7,719,Eta Chara,3.001275999471545,55.61876979470253,0,0,0,18.531708,0
2014,7,719,Eta Chara,1.982688004150987,49.56724938750267,.05585672,.023025457,0,25.000025,.1563987475819886
